Rentrée / Session;Série du bac;Genre;Nombre total de bacheliers;Néo-bacheliers poursuivant à l'université (hors IUT) dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant à l'université (hors IUT) dans la même académie que celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant en IUT dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant en IUT dans la même académie que celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une CPGE du secteur privé dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une CPGE du secteur privé dans la même académie que celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une CPGE du secteur public dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une CPGE du secteur public dans la même académie que celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant en STS (secteur non renseigné) dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant en STS (secteur non renseigné) dans la même académie que celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant en STS dans le secteur privé dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant en STS dans le secteur privé dans la même académie que celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant en STS dans le secteur public dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant en STS dans le secteur public dans la même académie que celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une autre formation (secteur non renseigné) dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une autre formation (secteur non renseigné) dans la même académie que celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une autre formation du secteur privé dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une autre formation du secteur privé dans la même académie que celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une autre formation du secteur public dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une autre formation du secteur public dans la même académie que celle d'obtention de leur baccalauréat;Académie du Bac;Code académie du Bac;Code Paysage structure de l'académie
2012;Bac technologique;Féminin;2033.0;85.13;275.0;37.0;107.03;0.0;0.0;1.0;5.0;18.7;45.08;29.13;88.0;102.03;399.0;28.05;0.11;13.05;11.0;25.05;129.0;Amiens;A20;qRVdr
2012;Bac général;Féminin;2853.0;329.34;1206.0;80.05;187.0;7.0;0.0;126.0;154.0;4.76;73.0;22.33;18.0;38.02;165.0;84.82;0.34;42.03;35.0;33.63;43.0;Besançon;A03;XTUly
2012;Bac général;Féminin;2817.0;350.3;1201.04;70.05;164.0;22.0;34.0;67.0;147.0;3.69;2.02;39.32;73.0;44.02;134.0;83.03;0.71;56.02;52.0;38.62;57.0;Clermont-Ferrand;A06;lE9Jm
2012;Bac professionnel;Féminin;1583.0;17.09;80.0;2.0;26.0;0.0;0.0;0.0;0.0;23.87;21.0;15.11;120.0;41.0;219.0;6.2;0.08;0.0;2.0;0.0;1.0;Clermont-Ferrand;A06;lE9Jm
2012;Bac professionnel;Féminin;4338.0;147.31;453.0;4.0;20.0;0.0;0.0;0.0;0.0;53.43;86.12;57.37;92.0;147.0;539.0;21.95;0.03;5.0;4.0;13.0;4.0;Créteil;A24;Um9ge
2012;Bac technologique;Féminin;4678.0;362.31;793.0;76.06;232.0;4.0;0.0;19.0;40.0;65.43;37.06;108.31;121.0;406.06;916.0;61.99;3.78;36.13;19.0;59.12;159.0;Créteil;A24;Um9ge
2012;Bac professionnel;Masculin;2690.0;11.07;74.0;7.0;35.0;0.0;0.0;0.0;0.0;81.55;220.25;10.0;104.0;81.0;304.0;7.88;0.03;0.0;1.0;0.0;1.0;Dijon;A07;L357G
2012;Bac technologique;Féminin;1438.0;61.11;177.0;40.02;68.0;0.0;0.0;10.0;18.0;15.34;18.0;29.11;100.0;124.02;260.0;23.17;0.52;8.05;15.0;10.05;64.0;Dijon;A07;L357G
2012;Bac technologique;Féminin;3376.0;183.25;321.0;95.05;161.0;1.0;3.0;11.0;11.0;77.23;75.05;73.25;396.0;167.05;553.0;52.61;0.81;33.1;33.0;14.1;55.0;Grenoble;A08;Ma7Zh
2012;Bac général;Féminin;1454.0;260.12;546.04;21.02;26.01;1.0;8.0;34.0;103.0;4.31;35.0;2.16;28.0;41.01;126.0;40.49;0.0;18.49;0.0;26.3;23.0;Guadeloupe;A32;e7zrb
2012;Bac général;Masculin;846.0;138.05;281.0;34.0;23.0;3.01;12.0;24.0;85.0;3.54;18.0;6.06;15.0;24.01;67.0;40.49;0.0;17.25;0.0;8.19;14.0;Guadeloupe;A32;e7zrb
2012;Bac technologique;Féminin;249.0;82.02;0.0;16.0;0.0;0.0;0.0;0.0;0.0;1.32;10.0;3.02;0.0;10.0;67.0;3.19;0.0;0.01;0.0;2.01;0.0;Guyane;A33;bG1mX
2012;Bac général;Féminin;1468.0;262.18;520.0;42.03;93.0;6.0;0.0;68.0;81.0;2.45;1.02;19.17;29.0;32.01;78.0;45.23;0.07;24.55;6.0;15.34;26.0;Limoges;A22;TR3Z5
2012;Bac général;Féminin;8330.0;354.9;4146.05;148.1;489.05;17.0;174.0;90.0;426.0;15.25;48.35;31.65;505.25;91.05;306.0;211.18;23.45;120.2;395.65;108.75;69.0;Lyon;A10;KwdKs
2012;Bac professionnel;Masculin;5344.0;17.15;328.0;14.0;34.0;0.0;0.0;0.0;0.0;74.4;511.05;54.0;188.0;165.0;360.0;15.25;2.35;0.0;5.0;1.0;0.0;Lyon;A10;KwdKs
2012;Bac professionnel;Féminin;764.0;77.04;0.0;21.0;0.0;0.0;0.0;0.0;0.0;4.58;6.01;3.04;32.0;22.0;108.0;2.55;0.02;1.0;0.0;0.0;0.0;Martinique;A31;K54Y8
2012;Bac technologique;Féminin;664.0;125.04;0.0;29.01;0.0;1.0;0.0;1.0;11.0;1.76;4.0;6.04;84.0;28.01;151.0;7.65;0.03;2.01;4.0;4.01;6.0;Martinique;A31;K54Y8
2012;Bac professionnel;Masculin;289.0;88.01;2.0;4.0;0.0;0.0;0.0;0.0;0.0;2.02;0.0;3.0;0.0;33.0;7.0;1.25;0.0;0.0;0.0;1.0;0.0;Mayotte;A43;Q7yZw
2012;Bac général;Masculin;4305.0;197.21;1797.0;74.0;673.0;24.03;31.0;76.0;467.0;11.67;50.52;15.24;64.0;25.03;163.0;159.72;2.45;94.0;85.0;61.76;99.0;Nancy-Metz;A12;lPQ79
2012;Bac technologique;Masculin;2287.0;25.0;285.0;24.0;266.0;0.0;0.0;9.0;33.0;14.85;117.52;10.1;125.0;44.0;938.03;35.87;0.52;9.24;9.0;6.0;45.0;Nancy-Metz;A12;lPQ79
2012;Bac général;Féminin;6051.0;803.68;2312.0;197.11;339.0;39.0;1.0;205.0;312.0;14.34;71.11;54.65;131.0;117.04;235.0;167.22;1.15;221.04;22.0;114.26;93.0;Orléans-Tours;A18;K564L
2012;Bac technologique;Masculin;2159.0;51.0;274.0;70.0;195.0;0.0;0.0;11.0;15.0;40.65;125.11;34.11;163.0;139.04;694.0;37.2;0.57;26.25;3.0;6.0;20.0;Orléans-Tours;A18;K564L
2012;Bac technologique;Féminin;1768.0;123.21;326.0;58.04;26.0;0.0;2.0;3.0;19.0;15.93;27.47;9.17;682.04;81.04;327.0;29.95;14.59;18.08;77.0;16.0;24.08;Paris;A01;t4Slt
2012;Bac professionnel;Féminin;1596.0;22.1;91.0;2.0;23.0;0.0;0.0;0.0;0.0;12.28;36.02;13.12;61.0;40.0;296.0;6.85;0.13;1.0;1.0;4.0;3.0;Reims;A19;qeGjv
2012;Bac professionnel;Masculin;6258.0;26.15;225.0;5.0;11.0;0.0;0.0;0.0;0.0;64.11;248.26;80.0;647.0;100.0;610.0;17.49;0.67;1.0;1.0;11.0;2.0;Rennes;A14;Vb9DN
2012;Bac général;Féminin;4745.0;148.51;2368.03;68.08;393.0;15.0;22.0;77.0;335.0;10.19;55.11;14.51;168.0;45.03;261.0;131.18;1.57;66.61;27.0;45.99;80.0;Strasbourg;A15;yIx1Q
2012;Bac professionnel;Masculin;3255.0;11.08;191.0;7.0;35.0;0.0;0.0;0.0;0.0;48.07;327.03;9.0;63.0;58.0;411.0;9.84;0.11;0.0;0.0;0.0;1.0;Strasbourg;A15;yIx1Q
2012;Bac général;Masculin;13456.0;2155.56;3091.0;567.0;849.0;317.09;247.0;907.0;1154.0;40.05;62.65;86.65;99.0;149.09;199.0;415.57;22.54;1296.05;542.65;431.68;60.37;Versailles;A25;AdzMb
2013;Bac général;Féminin;3012.0;343.41;1359.0;81.0;163.0;16.02;0.0;119.0;144.0;6.58;43.09;20.28;15.0;38.02;171.0;0.0;0.0;100.94;32.19;46.14;60.04;Besançon;A03;XTUly
2013;Bac professionnel;Masculin;1970.0;11.0;43.0;7.0;24.0;0.0;0.0;0.0;0.0;43.56;153.05;24.09;51.0;48.0;358.0;0.0;0.0;4.52;0.04;2.28;0.01;Besançon;A03;XTUly
2013;Bac technologique;Féminin;1148.0;34.04;185.0;36.0;71.0;0.0;0.0;8.0;19.0;6.82;36.04;11.07;44.0;63.0;277.0;0.0;0.0;18.25;10.08;14.05;29.0;Besançon;A03;XTUly
2013;Bac technologique;Masculin;959.0;34.07;142.0;31.0;119.0;0.0;0.0;5.0;27.0;7.74;72.04;9.07;41.0;48.0;318.0;0.0;0.0;15.27;5.08;5.96;24.0;Besançon;A03;XTUly
2013;Bac général;Féminin;8072.0;537.0;4202.05;116.0;363.0;26.05;18.0;168.0;484.0;14.66;31.18;42.32;279.41;65.05;294.0;0.0;0.0;290.34;111.99;156.53;68.33;Bordeaux;A04;DssZ6
2013;Bac professionnel;Masculin;4723.0;21.0;166.0;3.0;26.0;0.0;0.0;0.0;0.0;54.81;216.82;15.09;183.14;155.0;670.0;0.0;0.0;10.38;1.3;5.9;0.41;Bordeaux;A04;DssZ6
2013;Bac technologique;Masculin;218.0;12.01;34.0;5.0;16.0;0.0;0.0;0.0;0.0;0.54;0.0;0.01;5.0;8.0;72.0;0.0;0.0;2.98;0.0;1.77;7.0;Corse;A27;V4RgR
2013;Bac général;Féminin;10584.0;3100.47;2905.0;208.0;511.0;52.06;40.0;436.0;515.0;65.5;28.06;85.02;51.0;224.06;306.0;0.0;0.0;571.36;53.33;366.14;138.33;Créteil;A24;Um9ge
2013;Bac général;Féminin;3976.0;632.52;1486.0;147.0;210.0;13.02;10.0;138.0;204.0;19.34;21.05;27.36;88.0;105.02;140.0;0.0;0.0;164.97;23.4;88.97;61.18;Dijon;A07;L357G
2013;Bac général;Féminin;9174.0;1968.93;2828.2;290.0;585.0;69.05;17.0;287.0;334.0;43.25;26.1;110.78;223.0;149.05;261.0;0.0;0.0;426.38;46.19;159.12;107.97;Grenoble;A08;Ma7Zh
2013;Bac technologique;Masculin;2866.0;127.15;283.05;135.0;359.0;0.0;8.0;21.0;32.0;192.45;108.2;35.2;225.0;146.0;727.0;0.0;0.0;54.66;27.61;21.05;12.86;Grenoble;A08;Ma7Zh
2013;Bac général;Masculin;349.0;199.04;0.0;35.0;0.0;1.01;0.0;16.0;16.0;0.74;0.0;5.05;0.0;3.0;13.0;0.0;0.0;15.07;0.0;9.13;1.0;Guyane;A33;bG1mX
2013;Bac professionnel;Féminin;354.0;75.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.81;3.0;3.03;0.0;7.0;48.0;0.0;0.0;0.86;0.0;0.24;0.0;Guyane;A33;bG1mX
2013;Bac professionnel;Masculin;423.0;56.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;1.82;3.0;3.02;0.0;20.0;44.0;0.0;0.0;0.86;0.0;0.24;0.0;Guyane;A33;bG1mX
2013;Bac général;Masculin;1655.0;180.19;702.0;33.0;61.0;14.03;18.0;44.0;138.0;4.39;3.02;6.25;22.0;8.02;118.0;0.0;0.0;103.71;12.0;52.77;41.27;La Réunion;A28;nILBE
2013;Bac technologique;Masculin;1086.0;44.06;335.0;21.0;36.0;0.0;0.0;1.0;28.0;3.43;9.0;3.06;16.0;29.0;378.0;0.0;0.0;16.43;3.0;5.42;11.05;La Réunion;A28;nILBE
2013;Bac professionnel;Masculin;7158.0;12.0;548.0;1.0;80.0;0.0;0.0;0.0;0.0;60.21;429.98;16.33;493.0;25.0;1138.0;0.0;0.0;16.65;4.03;4.4;1.33;Lille;A09;kcTzp
2013;Bac technologique;Féminin;4315.0;27.13;882.0;11.0;209.0;0.0;0.0;1.0;9.0;10.65;37.13;13.26;298.0;31.0;1102.0;0.0;0.0;58.9;166.24;24.81;171.01;Lille;A09;kcTzp
2013;Bac technologique;Masculin;3895.0;14.26;807.0;11.0;377.0;0.0;3.0;2.0;65.0;17.32;116.85;23.26;479.0;40.0;1290.0;0.0;0.0;64.96;41.24;16.49;43.01;Lille;A09;kcTzp
2013;Bac professionnel;Féminin;590.0;9.01;22.0;0.0;6.0;0.0;0.0;0.0;0.0;8.24;5.01;7.09;38.0;22.0;88.0;0.0;0.0;2.39;2.0;0.64;1.01;Limoges;A22;TR3Z5
2013;Bac professionnel;Masculin;1100.0;6.0;35.0;4.0;2.0;0.0;0.0;0.0;0.0;33.03;21.0;9.05;36.0;71.0;159.0;0.0;0.0;2.39;0.0;0.66;0.01;Limoges;A22;TR3Z5
2013;Bac général;Masculin;6393.0;214.59;2499.0;250.0;747.0;47.1;271.0;135.0;522.0;16.35;44.44;27.59;310.2;66.05;175.0;0.0;0.0;305.91;219.42;116.49;166.79;Lyon;A10;KwdKs
2013;Bac professionnel;Féminin;2890.0;18.05;341.0;3.0;6.0;0.0;0.0;0.0;0.0;27.38;177.49;38.49;409.0;63.0;211.0;0.0;0.0;11.62;8.0;4.2;0.27;Lyon;A10;KwdKs
2013;Bac technologique;Masculin;2885.0;32.2;476.0;137.0;409.0;0.0;10.0;14.0;70.0;18.7;224.99;17.15;277.05;160.0;621.0;0.0;0.0;44.1;34.4;16.08;16.89;Lyon;A10;KwdKs
2013;Bac professionnel;Féminin;655.0;55.01;0.0;12.0;0.0;0.0;0.0;0.0;0.0;1.71;10.0;2.07;40.0;8.0;95.0;0.0;0.0;1.81;0.0;1.48;0.02;Martinique;A31;K54Y8
2013;Bac technologique;Féminin;406.0;170.01;42.0;16.0;0.0;0.0;0.0;0.0;0.0;0.41;0.0;2.02;0.0;51.0;58.0;0.0;0.0;3.38;0.0;0.89;1.0;Mayotte;A43;Q7yZw
2013;Bac technologique;Masculin;291.0;126.02;22.0;13.0;0.0;0.0;0.0;0.0;0.0;1.61;0.0;3.02;0.0;53.0;27.0;0.0;0.0;3.38;0.0;1.87;1.0;Mayotte;A43;Q7yZw
2013;Bac général;Féminin;6638.0;773.93;3118.0;164.0;300.0;32.04;71.0;184.0;302.0;11.03;4.0;36.6;374.04;58.04;185.0;0.0;0.0;239.04;52.92;145.86;58.29;Montpellier;A11;p095y
2013;Bac général;Masculin;5042.0;443.44;2075.04;198.0;467.0;49.08;86.0;179.0;376.0;15.77;36.04;23.64;244.0;34.04;134.0;0.0;0.0;275.08;55.92;183.93;43.29;Montpellier;A11;p095y
2013;Bac technologique;Féminin;2423.0;30.07;453.0;18.0;144.0;0.0;0.0;4.0;16.0;7.4;67.21;18.14;121.0;71.0;656.0;0.0;0.0;33.85;25.03;16.74;81.16;Nancy-Metz;A12;lPQ79
2013;Bac général;Masculin;7338.0;462.66;2675.0;229.0;816.0;62.11;317.0;212.0;559.0;13.4;177.68;37.88;315.0;54.06;236.0;0.0;0.0;498.73;529.62;205.52;55.95;Nantes;A17;aN9g0
2013;Bac professionnel;Féminin;4179.0;17.06;154.0;8.0;5.0;0.0;0.0;0.0;0.0;28.54;187.75;30.55;614.0;45.0;292.0;0.0;0.0;13.07;9.05;3.8;2.08;Nantes;A17;aN9g0
2013;Bac technologique;Féminin;3568.0;80.11;441.0;51.0;148.0;1.0;0.0;4.0;15.0;18.73;2.0;45.22;548.0;113.0;531.0;0.0;0.0;65.46;74.04;68.99;67.55;Nantes;A17;aN9g0
2013;Bac technologique;Masculin;3084.0;58.22;364.0;119.0;357.0;0.0;9.0;9.0;31.0;25.55;1.06;36.22;492.0;109.0;689.0;0.0;0.0;86.52;74.04;24.72;19.55;Nantes;A17;aN9g0
2013;Bac général;Masculin;4220.0;443.34;1360.0;127.0;472.0;39.06;76.0;115.0;470.0;18.08;9.11;16.45;67.0;32.03;152.0;0.0;0.0;303.98;19.13;87.9;13.66;Nice;A23;j565G
2013;Bac professionnel;Féminin;2359.0;23.04;164.0;7.0;16.0;0.0;0.0;0.0;0.0;26.63;125.07;22.36;119.0;54.0;286.0;0.0;0.0;12.12;3.13;2.51;3.04;Orléans-Tours;A18;K564L
2013;Bac professionnel;Masculin;2486.0;51.0;159.0;13.0;0.0;0.0;0.0;0.0;0.0;91.05;185.63;15.18;607.04;91.0;231.0;0.0;0.0;8.66;4.57;2.81;3.37;Paris;A01;t4Slt
2013;Bac général;Féminin;3167.0;489.45;1191.0;99.0;194.0;19.02;0.0;90.0;167.0;8.95;16.0;17.31;75.0;53.02;179.0;0.0;0.0;183.5;38.3;69.45;62.05;Reims;A19;qeGjv
2013;Bac général;Masculin;2400.0;253.24;740.0;90.0;330.0;29.04;0.0;111.0;251.0;8.29;13.02;15.31;30.0;18.02;125.0;0.0;0.0;222.03;7.3;69.99;29.05;Reims;A19;qeGjv
2013;Bac technologique;Féminin;1282.0;42.04;209.0;27.0;86.0;0.0;0.0;6.0;9.0;8.04;15.0;21.08;37.0;64.0;342.0;0.0;0.0;19.84;33.09;32.46;47.01;Reims;A19;qeGjv
2013;Bac général;Féminin;8785.0;530.2;4031.0;164.0;622.0;65.05;109.0;171.0;503.0;10.8;18.0;61.83;453.0;71.05;255.0;0.0;0.0;547.26;84.1;174.32;143.5;Rennes;A14;Vb9DN
2013;Bac général;Masculin;6801.0;302.62;2608.0;231.0;1042.0;79.1;184.0;150.0;681.0;20.23;20.16;28.83;256.0;40.05;171.0;0.0;0.0;451.01;118.1;139.13;170.5;Rennes;A14;Vb9DN
2013;Bac technologique;Féminin;3432.0;69.1;501.0;63.0;173.0;0.0;3.0;7.0;15.0;14.3;28.1;56.21;484.0;108.0;509.0;0.0;0.0;95.3;20.49;52.97;23.86;Rennes;A14;Vb9DN
2013;Bac professionnel;Féminin;2741.0;30.0;284.04;2.0;5.0;0.0;0.0;0.0;0.0;19.41;81.4;42.45;307.0;82.0;360.0;0.0;0.0;10.97;0.52;5.12;0.04;Toulouse;A16;ZpaDh
2013;Bac professionnel;Masculin;3992.0;18.0;215.0;3.0;5.0;0.0;0.0;0.0;0.0;52.52;196.7;26.22;299.0;106.0;733.0;0.0;0.0;11.97;3.52;3.21;0.04;Toulouse;A16;ZpaDh
2014;Bac technologique;Masculin;2792.0;59.09;536.0;98.04;235.0;2.0;5.0;17.0;27.0;48.87;83.0;29.13;207.0;107.0;698.0;0.0;0.0;64.25;7.01;11.79;7.74;Aix-Marseille;A02;Nsga9
2014;Bac professionnel;Masculin;2966.0;26.05;136.0;4.0;23.0;0.0;0.0;0.0;0.0;60.11;199.37;24.08;78.0;77.0;379.0;0.0;0.0;7.21;0.04;2.77;1.07;Amiens;A20;qRVdr
2014;Bac professionnel;Masculin;2071.0;15.04;75.0;5.0;11.0;0.0;0.0;0.0;0.0;45.96;167.11;9.05;67.0;46.0;362.0;0.0;0.0;4.8;2.07;1.22;0.01;Besançon;A03;XTUly
2014;Bac technologique;Féminin;1151.0;40.04;203.0;29.0;96.0;0.0;0.0;7.0;10.0;4.32;52.13;26.04;68.0;56.0;241.0;0.0;0.0;16.39;5.07;13.54;29.0;Besançon;A03;XTUly
2014;Bac général;Féminin;8296.0;648.92;4286.14;128.09;366.0;31.0;22.0;159.0;517.0;6.76;21.27;40.5;287.0;76.0;276.0;0.0;0.0;278.6;143.67;155.73;94.16;Bordeaux;A04;DssZ6
2014;Bac général;Féminin;2973.0;401.41;1303.0;82.04;155.0;15.0;27.0;53.0;156.0;3.94;2.02;31.2;74.0;41.0;129.0;0.0;0.0;111.48;39.01;58.51;46.67;Clermont-Ferrand;A06;lE9Jm
2014;Bac professionnel;Masculin;1986.0;10.04;66.0;7.0;16.0;0.0;0.0;0.0;0.0;46.69;64.29;16.05;90.0;54.0;342.0;0.0;0.0;4.82;0.01;1.19;0.03;Clermont-Ferrand;A06;lE9Jm
2014;Bac technologique;Masculin;274.0;15.01;40.0;6.0;31.0;0.0;0.0;1.0;0.0;2.85;0.0;0.01;2.0;9.0;60.0;0.0;0.0;4.91;0.0;0.67;2.0;Corse;A27;V4RgR
2014;Bac général;Féminin;10819.0;3267.42;2966.06;225.13;447.0;69.0;28.0;506.0;498.0;58.78;42.32;117.71;68.0;230.0;330.0;0.0;0.0;592.9;74.17;323.09;125.03;Créteil;A24;Um9ge
2014;Bac technologique;Féminin;4882.0;384.13;976.0;92.0;254.0;4.0;0.0;14.0;47.0;87.65;34.13;137.13;89.0;410.0;905.0;0.0;0.0;93.52;25.97;62.72;129.0;Créteil;A24;Um9ge
2014;Bac professionnel;Masculin;2482.0;21.05;94.0;7.0;31.0;0.0;0.0;0.0;0.0;81.74;196.05;22.07;104.0;86.0;305.0;0.0;0.0;7.29;0.05;1.59;0.01;Dijon;A07;L357G
2014;Bac technologique;Masculin;3137.0;122.1;353.0;145.05;447.0;9.0;15.0;25.0;37.0;129.37;102.05;59.15;249.0;141.0;726.0;0.0;0.0;60.05;9.54;22.6;16.15;Grenoble;A08;Ma7Zh
2014;Bac général;Féminin;1461.0;288.12;565.08;20.02;20.0;4.0;11.0;26.0;114.0;0.92;4.0;14.09;16.0;21.0;114.0;0.0;0.0;51.77;0.01;28.46;19.0;Guadeloupe;A32;e7zrb
2014;Bac général;Masculin;928.0;138.08;341.05;30.03;24.0;5.0;6.0;17.01;94.0;3.03;3.0;6.03;15.0;15.0;74.0;0.0;0.0;53.48;0.01;17.47;9.0;Guadeloupe;A32;e7zrb
2014;Bac professionnel;Féminin;896.0;18.01;146.01;0.0;2.0;0.0;0.0;0.0;0.0;6.37;4.0;2.09;69.0;22.0;91.0;0.0;0.0;2.26;0.0;0.57;0.0;Guadeloupe;A32;e7zrb
2014;Bac professionnel;Masculin;408.0;10.01;51.0;2.0;2.0;0.0;0.0;0.0;0.0;1.68;15.0;0.01;0.0;31.0;33.0;0.0;0.0;0.9;0.0;0.23;0.0;Guyane;A33;bG1mX
2014;Bac général;Féminin;552.0;315.09;99.0;29.01;0.0;2.0;0.0;12.0;0.0;0.45;0.0;1.05;0.0;28.0;15.0;0.0;0.0;15.65;0.0;7.66;2.0;Mayotte;A43;Q7yZw
2014;Bac général;Masculin;346.0;169.06;55.0;44.02;0.0;0.0;0.0;8.0;0.0;0.51;0.0;1.02;0.0;14.0;5.0;0.0;0.0;15.51;0.0;12.66;0.0;Mayotte;A43;Q7yZw
2014;Bac technologique;Masculin;327.0;117.01;23.0;17.0;0.0;0.0;0.0;0.0;0.0;1.03;0.0;1.01;0.0;93.0;32.0;0.0;0.0;3.54;0.0;1.81;0.0;Mayotte;A43;Q7yZw
2014;Bac professionnel;Masculin;3727.0;31.08;375.0;7.0;13.0;0.0;0.0;0.0;0.0;50.36;229.05;22.04;389.08;103.0;428.0;0.0;0.0;10.55;1.43;3.67;1.1;Montpellier;A11;p095y
2014;Bac technologique;Féminin;2749.0;96.08;616.0;52.0;100.0;1.0;1.0;10.0;23.0;8.43;21.08;38.08;233.0;93.0;574.0;0.0;0.0;42.43;21.38;36.43;35.55;Montpellier;A11;p095y
2014;Bac technologique;Masculin;3184.0;59.11;359.0;114.06;401.0;1.0;3.0;4.0;54.0;35.42;136.49;39.17;525.0;105.0;722.0;0.0;0.0;72.63;73.05;21.92;18.0;Nantes;A17;aN9g0
2014;Bac général;Masculin;4272.0;498.44;1333.0;148.12;438.0;42.0;71.0;145.03;492.0;15.6;12.0;12.12;70.0;32.0;163.0;0.0;0.0;257.4;19.98;109.51;18.69;Nice;A23;j565G
2014;Bac professionnel;Masculin;2490.0;21.06;228.0;0.0;22.0;0.0;0.0;0.0;0.0;79.7;74.06;18.09;93.0;43.0;278.0;0.0;0.0;10.56;0.38;1.86;0.15;Nice;A23;j565G
2014;Bac général;Féminin;8482.0;694.12;3937.0;99.1;652.0;32.0;20.0;204.0;434.0;13.83;36.54;49.54;222.0;93.0;347.0;0.0;0.0;354.48;171.22;146.11;147.09;Normandie;A70;jyY65
2014;Bac général;Masculin;6633.0;389.73;2507.0;170.19;940.0;57.0;27.0;189.05;640.0;10.65;22.34;39.19;152.0;61.0;252.0;0.0;0.0;360.83;197.22;156.16;95.09;Normandie;A70;jyY65
2014;Bac technologique;Masculin;2299.0;63.07;303.0;88.04;317.0;0.0;0.0;22.0;13.0;27.7;117.32;38.11;134.0;138.0;603.0;0.0;0.0;54.82;3.11;11.81;16.27;Orléans-Tours;A18;K564L
2014;Bac général;Féminin;4188.0;727.55;1676.0;112.0;199.05;14.0;0.0;158.0;178.0;5.32;30.31;62.26;52.0;66.0;136.0;0.0;0.0;171.95;55.1;67.8;25.23;Poitiers;A13;pIZ6B
2014;Bac technologique;Féminin;1714.0;67.05;278.0;35.0;94.0;0.0;0.0;5.0;10.0;11.06;50.19;59.05;65.0;97.0;294.0;0.0;0.0;26.51;12.0;19.59;22.11;Poitiers;A13;pIZ6B
2014;Bac général;Féminin;3135.0;498.42;1187.02;89.04;193.0;10.0;0.0;109.0;167.0;10.12;9.0;22.21;52.0;24.0;168.0;0.0;0.0;198.17;52.37;68.73;73.05;Reims;A19;qeGjv
2014;Bac professionnel;Féminin;1978.0;15.04;125.0;0.0;26.0;0.0;0.0;0.0;0.0;6.15;23.0;17.21;65.0;39.0;303.0;0.0;0.0;5.11;3.09;1.32;0.0;Reims;A19;qeGjv
2014;Bac technologique;Masculin;3427.0;48.11;501.0;118.05;499.0;1.0;37.0;9.0;48.0;20.1;83.11;73.16;582.0;129.0;704.0;0.0;0.0;89.58;24.68;14.55;28.82;Rennes;A14;Vb9DN
2014;Bac général;Masculin;3674.0;98.41;1535.0;87.11;508.0;17.0;30.0;64.03;426.0;7.35;38.03;8.11;96.0;29.0;174.0;0.0;0.0;170.8;6.18;114.25;79.89;Strasbourg;A15;yIx1Q
2014;Bac professionnel;Féminin;4170.0;48.09;391.0;6.0;6.0;0.0;0.0;0.0;0.0;20.32;81.93;24.49;386.0;78.0;406.0;0.0;0.0;13.48;5.46;3.01;1.02;Toulouse;A16;ZpaDh
2014;Bac technologique;Masculin;2629.0;53.09;369.0;57.04;522.0;0.0;0.0;7.0;50.0;23.22;147.88;26.13;174.0;98.0;712.0;0.0;0.0;53.71;37.35;15.45;17.27;Toulouse;A16;ZpaDh
2014;Bac professionnel;Masculin;6899.0;100.18;292.0;7.0;18.0;0.0;0.0;0.0;0.0;172.26;549.28;63.28;256.0;294.0;1155.0;0.0;0.0;27.22;4.8;14.23;2.09;Versailles;A25;AdzMb
2015;Bac général;Féminin;7544.0;856.09;3341.08;122.0;339.0;84.0;51.0;177.0;444.0;11.35;37.17;41.63;292.0;71.0;218.0;0.0;0.0;338.32;24.8;122.93;64.73;Aix-Marseille;A02;Nsga9
2015;Bac technologique;Féminin;1894.0;86.11;356.0;37.0;111.0;0.0;0.0;6.0;12.0;26.17;35.05;28.19;104.0;93.0;369.0;0.0;0.0;43.17;4.08;19.29;126.08;Amiens;A20;qRVdr
2015;Bac général;Féminin;3082.0;435.48;1340.0;91.0;171.0;5.0;0.0;142.0;138.0;9.06;42.03;26.26;15.0;45.0;137.0;0.0;0.0;114.38;35.09;56.81;39.06;Besançon;A03;XTUly
